Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2,VPVA,VNVB,HPHL,HNHR,Erbs,OrbOcc,Mass
-1618.6111851742392,-14449.608953375564,402.9901404129831,2773.0590418765414,6191.855982730262,4149.236177143297,-3150.576039364463,4171.948683889288,7004.988820929276,6537.562922427528,5567.0738220214835,6509.203659860711,6320.037339863024,4793.656499762284,7642.946745219982,4648.534875167044,5674.926858199269,5365.296414023951,-17993.82661518297,5893.4563084652555,5770.482515033922,5737.668589541786,5620.216068468595,3321.233548616108,5798.465327212684,4921.71237343236,-15273.407885902803,-7370.7731146561455,-1334.9558177747224,-3029.2335309480363,2152.543318899054,-4831.238796836451,-4520.855451885022
-1612.6507206967,-14448.103151823345,410.83285683079765,2777.3882213391753,6196.059678730211,4150.679236964175,-3158.669722707648,4174.709320068359,7008.314132690429,6539.068723979749,5569.3952660811565,6511.336878726356,6323.488135086862,4795.852460359271,7646.209315249794,4652.989538092362,5678.18942822908,5367.178665964227,-17993.387423063577,5896.84436195775,5775.0626614219245,5740.8684178402555,5625.172665244654,3326.127403660824,5803.296440526057,4927.296387521844,-15268.702256052116,-7364.561683253235,-1331.1913138941711,-3025.218060142115,2150.7238086901207,-4826.784133911132,-4517.5301401238685
-1606.690256219161,-14445.342515644272,419.8049244127775,2784.4780369808796,6200.953533774928,4153.941806993986,-3156.9756959614,4181.171718396638,7011.890411376952,6542.017585352847,5573.2225116930495,6515.540574726305,6328.256506668893,4799.428739045795,7646.8994742945615,4659.389194689297,5682.581349423057,5370.00204387464,-17989.873886108395,5901.299024883069,5780.332966854698,5744.319213064093,5629.815553364,3330.4565831234577,5807.311911331978,4932.44120949193,-15265.502427753647,-7361.110888029399,-1328.4306777151005,-3024.716126291375,2151.3512260035463,-4820.760927702251,-4515.773371646278
-1606.5020310251334,-14444.652356599505,420.5578251888877,2786.423030652498,6201.079017237613,4154.506482576068,-3153.7758676629314,4184.308804963764,7012.0158948396365,6542.1430688155315,5572.908803036337,6517.611051860608,6329.260374370374,4800.746315403988,7645.017222354285,4662.400797793739,5684.65182655736,5371.068653307462,-17986.925024735297,5903.494985480057,5783.1563447651115,5745.950498078998,5632.136997423673,3330.8957752428555,5808.127553839432,4934.009752775492,-15268.8277395148,-7363.181365163702,-1328.995353297183,-3026.912086888364,2154.7392794960415,-4816.055297851562,-4518.784974750719
-1610.8939522191097,-14445.844449495013,414.0954268606085,2784.289811786852,6197.502738551088,4151.683104665655,-3158.23053058825,4183.493162456312,7010.5100932874175,6539.758883024516,5568.454140111019,6518.677661293431,6327.1898972360705,4800.181639821904,7642.821261757297,4662.6517647191085,5684.965535214073,5370.50397772538,-17985.105514526364,5904.247886256168,5784.536662854644,5747.0171075118205,5633.454573781865,3329.891907541375,5808.002070376747,4934.386203163548,-15274.913687455024,-7367.259577700965,-1331.0658304314863,-3026.974828619705,2156.8724983616876,-4813.608370329204,-4522.54947863127
-1615.1603899504007,-14446.53460853978,408.38592930843953,2783.3486858167144,6195.244036222758,4149.80085272538,-3162.873418707596,4183.367678993625,7010.635576750102,6538.692273591692,5566.760113364771,6521.752006129214,6326.68796338533,4800.432606747276,7643.197712145354,4663.9693410773025,5686.40859503495,5370.880428113435,-17984.28987201891,5906.506588584498,5787.297299033717,5749.087584646124,5634.144732826634,3331.585934287623,5810.448997899105,4936.770388954564,-15278.489966141547,-7369.581021760639,-1332.8225989090768,-3025.7199939928555,2154.9902464214124,-4813.420145135176,-4524.243505377518
-1615.9132907265107,-14445.217032181588,405.75077659205374,2785.3564212196748,6197.126288163034,4151.871329859683,-3159.9245573344974,4186.44202382941,7013.3334711978305,6541.452909770765,5572.46961091694,6526.457635979903,6329.699566489771,4802.628567344264,7648.279792384096,4667.859328420537,5690.235840646844,5373.766547755191,-17982.658587004007,5911.0867349725,5791.689220227692,5752.47563813862,5634.709408408717,3336.47978933234,5815.531078137848,4940.597634566457,-15278.427224410207,-7366.443935193512,-1331.0658304314863,-3024.9670932167446,2154.6137960333567,-4811.412409732216,-4521.106418810392
-1613.6545883981803,-14443.08381331594,406.252710442794,2788.618991249485,6201.329984162982,4155.196641620836,-3155.218927483809,4189.892819053248,7016.407816033614,6545.593864039371,5580.751519454152,6529.7202060097125,6333.40132863898,4804.824527941251,7654.993157637746,4671.686574032432,5694.439536646792,5377.342826441713,-17978.01569888466,5916.29429867393,5796.2693666156965,5755.612724705746,5635.399567453484,3340.9971939890006,5819.922999331825,4943.1073038201575,-15276.482230738588,-7359.9815368652335,-1325.9837501927425,-3023.9004837839225,2161.703611675061,-4806.7695216128695,-4515.0204708701685
-1612.525237234015,-14443.272038509967,406.0017435174239,2788.5562495181434,6202.961269177888,4154.75744950144,-3155.4698944091792,4189.265401739824,7016.721524690326,6545.7820892333975,5585.080698916786,6529.2182721589725,6333.90326248972,4804.008885433799,7657.000893040706,4672.439474808541,5695.694371273642,5377.97024375514,-17972.74539345189,5919.243160047028,5798.716294138055,5755.612724705746,5634.395699752004,3342.063803421823,5820.424933182565,4942.103436118678,-15275.917555156504,-7357.534609342875,-1324.1014982524669,-3023.9632255152646,2169.169877704821,-4806.706779881527,-4512.32257642244
-1613.591846666838,-14446.597350271122,407.7585119950144,2785.7328716077295,6201.079017237613,4150.930203889545,-3158.5442392449622,4186.128315172697,7014.149113705283,6541.515651502105,5584.6415067973885,6527.022311561986,6331.519076698704,4800.369865015933,7653.612839548209,4670.870931524978,5693.749377602025,5375.02138238204,-17971.427817093696,5919.180418315686,5797.7751681679165,5752.47563813862,5631.070387990851,3340.24429321289,5817.476071809467,4938.213448775441,-15277.109648052012,-7361.612821880138,-1328.3051942524155,-3027.225795545076,2168.228751734683,-4814.925946687396,-4514.518537019428
-1613.717330129523,-14450.9892714651,413.6562347412109,2784.540778712222,6199.510473954048,4147.855859053761,-3161.744067543431,4185.3126726652445,7011.702186182924,6538.127598009611,5583.010221782483,6526.7086029052725,6330.264242071854,4797.107294986122,7651.793329339278,4670.494481136924,5691.616158736379,5372.198004471627,-17972.74539345189,5918.992193121659,5795.7674327649565,5749.589518496864,5627.9333014237245,3338.98945858604,5814.589952167711,4935.076362208316,-15278.050774022153,-7366.1302265368,-1332.6343737150492,-3030.8020742316,2163.5231218839945,-4824.0234977320615,-4518.283040899978
-1613.4036214728103,-14454.440066688936,410.3936647114,2783.8506196674543,6199.071281834652,4147.29118347168,-3163.3126108269935,4185.94008997867,7010.008159436677,6537.8138893528985,5581.94361234966,6527.775212338095,6330.766175922594,4796.417135941354,7656.059767070568,4671.9375409578015,5691.1142248856395,5371.50784542686,-17972.49442652652,5920.372511211193,5795.4537241082435,5749.087584646124,5626.992175453587,3339.867842824835,5814.276243510999,4934.762653551603,-15279.619317305715,-7365.440067492032,-1331.6305060135687,-3031.178524619654,2162.0800620631167,-4824.776398508172,-4519.7888424522
-1613.4663632041527,-14454.75377534565,399.79031211451473,2782.9094936973165,6199.008540103308,4149.236177143297,-3159.548106946443,4186.755732486122,7010.070901168019,6540.198075143913,5583.261188707853,6529.7202060097125,6332.460202668842,4798.926805195055,7663.714258294355,4675.011885793585,5692.620026437859,5373.26461390445,-17968.855406108654,5923.133147390265,5797.524201242546,5751.47177043714,5629.376361244603,3341.9383199591384,5816.3467206453015,4937.272322805304,-15280.936893663908,-7360.7971793726865,-1326.67390923751,-3028.606113634611,2162.5819959138566,-4816.745456896329,-4517.404656661184
-1611.3331443385073,-14450.236370688988,399.1628948010896,2785.7328716077295,6200.890792043585,4153.6280983372735,-3154.152318050986,4190.45749463533,7013.270729466488,6544.9664467259445,5589.660845304788,6534.049385472347,6336.099223086708,4803.695176777086,7670.176656622635,4680.972350271124,5697.13743109452,5377.4683099044,-17960.00882198936,5927.587810315583,5802.292572824577,5756.365625481856,5634.834891871402,3345.640082108346,5820.801383570621,4942.605369969418,-15278.238999216179,-7353.895588925009,-1320.1487691778884,-3023.6495168585525,2163.7740888093645,-4804.008885433799,-4512.573543347809
-1610.3920183683695,-14446.220899883068,404.433200233861,2788.744474712171,6201.76917628238,4155.573092008892,-3156.661987304687,4193.218130814401,7015.278464869449,6546.911440397563,5594.115508230108,6536.559054726048,6337.855991564297,4805.200978329306,7669.611981040552,4685.427013196443,5700.525484587016,5379.72701223273,-17951.78965518349,5929.971996106598,5805.492401123046,5759.126261660927,5637.971978438527,3348.6516852127875,5824.189437063116,4946.495357312654,-15275.79207169382,-7348.562541760894,-1316.8861991480776,-3020.198721634714,2166.0327911376958,-4794.409400538394,-4510.691291407536
-1615.474098607113,-14448.793310868112,403.4293325323807,2785.6073881450448,6197.565480282431,4150.867462158203,-3164.5674454538444,4189.390885202508,7011.764927914266,6541.578393233449,5589.033427991365,6532.355358726099,6333.275845176295,4800.118898090563,7658.945886712323,4681.5370258532075,5697.513881482576,5375.899766620836,-17954.675774825246,5926.082008763362,5802.543539749948,5755.926433362458,5635.587792647511,3347.145883660567,5822.871860704923,4944.6131053723775,-15279.05464172363,-7350.883985820568,-1321.4663455360812,-3022.582907425729,2167.224884033203,-4795.413268239874,-4514.706762213456
-1622.7521394428452,-14454.942000539677,398.59821921900686,2779.3332150107926,6191.29130714818,4143.338454397101,-3168.771141453793,4181.924619172748,7005.302529585988,6533.421968158922,5580.8142611854955,6524.763609233655,6325.809579146535,4792.715373792145,7645.770123130397,4671.9375409578015,5690.047615452816,5369.249143098529,-17967.851538407172,5918.302034076891,5796.520333541065,5749.965968884919,5631.697805304276,3342.4402538098784,5818.479939510948,4939.844733790347,-15284.7641392758,-7357.785576268245,-1329.1208367598683,-3028.3551467092407,2166.2837580630653,-4803.255984657689,-4520.1652928402555
-1626.014709472656,-14458.643762688884,396.778709010074,2776.3216119063527,6188.718896163136,4139.511208785208,-3168.645657991108,4177.658181441458,7001.788992630807,6529.343755621659,5576.485081722862,6520.057979382966,6321.982333534642,4789.452803762335,7640.688042891651,4664.345791465357,5684.65182655736,5365.986573068719,-17982.53310354132,5912.341569599352,5792.8813131232,5747.079849243163,5630.505712408768,3339.1776837800676,5815.405594675164,4937.335064536646,-15287.085583335473,-7361.738305342822,-1332.0696981329663,-3033.186260022615,2166.0327911376958,-4809.655641254625,-4520.416259765624
-1624.1324575323806,-14457.953603644119,399.35111999511713,2777.3254796078327,6191.0403402228085,4141.330718994141,-3165.759538349352,4178.411082217567,7003.357535914371,6531.351491024619,5575.669439215409,6519.744270726253,6323.17442643015,4791.8369895533515,7644.389805040861,4661.773380480314,5684.275376169305,5367.429632889596,-17991.9443632427,5910.271092465049,5792.6303461978305,5748.836617720754,5632.199739155016,3338.7384916606698,5815.468336406507,4938.150707044099,-15284.889622738485,-7360.232503790605,-1329.3718036852383,-3033.3744852166424,2169.797295018246,-4811.475151463558,-4516.777239347759
-1619.6150528757191,-14455.820384778472,404.0567498458058,2779.772407130191,6195.495003148128,4146.036348844828,-3160.175524259868,4181.108976665296,7006.996556332236,6536.4963129947055,5575.606697484066,6520.810880159076,6325.8723208778765,4795.852460359271,7650.538494712428,4662.087089137027,5686.534078497635,5370.75494465075,-17994.14032383969,5910.459317659076,5793.571472167968,5751.910962556537,5634.772150140059,3339.867842824835,5817.664297003495,4940.660376297799,-15281.376085783304,-7356.40525817871,-1325.2935911479747,-3029.1707892166937,2174.251957943565,-4809.153707403885,-4514.142086631373
-1615.3486151444283,-14455.381192659075,410.2054395173725,2781.968367727179,6198.569347983912,4149.738110994037,-3155.4698944091792,4182.740261680201,7009.757192511307,6540.574525531969,5574.853796707956,6520.5599132337065,6327.1898972360705,4798.424871344315,7654.302998592979,4662.275314331054,5688.039880049855,5373.5155808298205,-17992.822747481496,5910.396575927733,5794.073406018708,5753.604989302785,5636.466176886307,3340.7462270636306,5819.985741063168,4942.981820357472,-15279.870284231083,-7356.091549521997,-1324.1014982524669,-3026.2219278435955,2174.691150062962,-4807.145972000924,-4514.706762213456
-1611.8978199205899,-14456.071351703844,416.66783784565166,2783.913361398797,6199.510473954048,4151.683104665655,-3153.462159006219,4183.116712068256,7010.82380194413,6541.892101890162,5574.163637663188,6519.556045532226,6327.440864161441,4799.8051894338505,7655.495091488485,4661.836122211656,5688.102621781198,5375.02138238204,-17992.007104974044,5909.455449957596,5794.010664287366,5754.357890078895,5637.156335931074,3340.432518406918,5820.864125301963,4944.236654984323,-15279.995767693768,-7358.9776691637535,-1326.1092336554275,-3027.3512790077607,2173.875507555509,-4808.02435623972,-4519.1614251387755
-1609.7018593236019,-14455.820384778472,420.18137480083266,2786.0465802644426,6199.76144087942,4152.686972367135,-3152.144582648026,4183.806871113024,7011.012027138157,6541.703876696134,5575.042021901983,6519.305078606856,6328.19376493755,4801.060024060701,7655.683316682514,4662.338056062396,5687.600687930458,5375.837024889493,-17991.254204197932,5908.702549181486,5793.822439093337,5755.110790855006,5637.909236707184,3339.99332628752,5820.111224525853,4945.177780954461,-15280.372218081824,-7357.848317999587,-1327.2385848195927,-3029.6099813360916,2174.8166335256474,-4807.083230269582,-4523.365121138723
-1608.886216816149,-14454.063616300882,417.0442882337068,2787.7406070106904,6200.451599924188,4153.000681023848,-3153.148450349506,4185.689123053299,7011.639444451584,6541.515651502105,5577.990883275082,6520.685396696391,6330.452467265882,4803.005017732318,7655.055899369088,4664.4085331967,5688.66729736328,5376.966376053659,-17988.74453494423,5909.706416882966,5794.638081600791,5756.365625481856,5639.28955479672,3341.3109026457128,5820.04848279451,4946.871807700709,-15279.493833843027,-7351.134952745938,-1323.5995644017269,-3029.3590144107206,2174.5656666002774,-4799.428739045795,-4521.984803049188
-1606.7529979505036,-14448.918794330795,409.5152804726048,2790.124792801706,6202.898527446546,4154.75744950144,-3154.716993633069,4189.579110396536,7014.8392727500495,6544.08806248715,5585.582632767526,6524.826350964997,6334.844388459856,4806.895005075555,7656.059767070568,4668.674970927991,5693.184702019942,5379.915237426757,-17983.47422951146,5913.596404226201,5798.08887682463,5759.126261660927,5642.175674438476,3344.7616978695514,5822.746377242238,4950.134377730519,-15275.101912649052,-7342.351110357986,-1315.1921724018296,-3024.214192440635,2170.6129375256987,-4784.998140837017,-4515.773371646278
